source_id,companies,symbols,target_sectors,evidence_role,source_title_year,source_url,source_page,evidence_status,source_type,source_tier,local_snapshot,download_status,http_status,final_url,content_type,bytes,sha256,pages,retrieved_at,retrieval_note
SRC-085,Duopharma Biotech Berhad,DPHARMA,Health Care,Row evidence,Duopharma Biotech Sustainability Report 2025,https://duopharmabiotech.com/downloads/esg/sustainability-reports/Duopharma-Biotech-2025-Sustainability-Report.pdf,"131-132, 139-140",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_085_Duopharma_Biotech_Berhad.pdf,downloaded,,https://duopharmabiotech.com/downloads/esg/sustainability-reports/Duopharma-Biotech-2025-Sustainability-Report.pdf,application/pdf,12203280,aa1d6f8401fb6b2a4d733c92674e4dd5c75680ce4b5ef752b94541acd4b945aa,199,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-086,IHH Healthcare Berhad,IHH,Health Care,Row evidence,IHH Healthcare Sustainability Report 2025 - Part 2,https://links.sgx.com/FileOpen/2_IHH%20Healthcare%20Berhad_Sustainability%20Report%202025_Part%202.ashx?App=Announcement&FileID=885523,55,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_086_IHH_Healthcare_Berhad.pdf,downloaded,,https://links.sgx.com/FileOpen/2_IHH%20Healthcare%20Berhad_Sustainability%20Report%202025_Part%202.ashx?App=Announcement&FileID=885523,application/pdf,2667590,95160a62c685ec095d68c444c3a23de5112add5d90aeef86ba860e8dfd06607e,40,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-087,Kossan Rubber Industries Bhd,KOSSAN,Health Care,Row evidence,Kossan Sustainability Report 2025 (official current web source; accessed 2026-09-10),https://kossan.com.my/sustainability/,Web - employee performance indicators,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_087_Kossan_Rubber_Industries_Bhd.pdf,downloaded,200,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=26118000067121&sReportType=AUDIT&sCompanyCode=KOSSAN,application/pdf,4946679,801661ea4dd5585b9fb9679150ff2f1b14d3ab93e03bfdf7d58f207247b92cdf,124,2026-09-20T05:29:51Z,Equivalent report PDF retrieved from alternate endpoint: https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=26118000067121&sReportType=AUDIT&sCompanyCode=KOSSAN
SRC-088,Pharmaniaga Berhad,PHARMA,Health Care,Row evidence,Pharmaniaga Integrated Report 2025,https://pharmaniaga.com/wp-content/uploads/2026/04/Pharmaniaga-IR2025.pdf,138-139 (PDF p.71),Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_088_Pharmaniaga_Berhad.pdf,downloaded,,https://pharmaniaga.com/wp-content/uploads/2026/04/Pharmaniaga-IR2025.pdf,application/pdf,11438707,534f52b6e90f3d91547ec02e358a2e7a3dc7416c10ed9ea04bc1074a84dda39b,145,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-089,Supermax Corporation Berhad,SUPERMX,Health Care,Row evidence,Supermax Annual Report 2025,https://www.supermax.com.my/media/ieqjk1as/annual-report-2025.pdf,53,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_089_Supermax_Corporation_Berhad.pdf,downloaded,,https://www.supermax.com.my/media/ieqjk1as/annual-report-2025.pdf,application/pdf,9182428,5ee541e67ba2425ee3d87b7743ddc84fa6acd46ac5c7c10f997ef4520f24e367,184,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-090,Apex Healthcare Berhad,AHEALTH,Health Care,Row evidence,Apex Healthcare Annual Report 2024,https://apexhealthcare.com.my/wp-content/uploads/2025/04/AnnualReport2024_HIRESFinal.pdf,92,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_090_Apex_Healthcare_Berhad.pdf,downloaded,,https://apexhealthcare.com.my/wp-content/uploads/2025/04/AnnualReport2024_HIRESFinal.pdf,application/pdf,9822514,a40d21007feb26e6c6b53f79678830271bbd36c9898f07b5440df4ace92a618e,216,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-091,Alpha IVF Group Berhad,ALPHA,Health Care,Row evidence,Alpha IVF Annual Report 2025,https://ir.alphaivfgroup.com/wp-content/uploads/2025/09/Alpha-IVF_AR2025-Bursa_new.pdf,48,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_091_Alpha_IVF_Group_Berhad.pdf,downloaded,,https://ir.alphaivfgroup.com/wp-content/uploads/2025/09/Alpha-IVF_AR2025-Bursa_new.pdf,application/pdf,2930048,c96492eda73faf83df2f3490b756a8ce15fac129cc43c6dc40081af5bf37e630,167,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-092,Kotra Industries Berhad,KOTRA,Health Care,Row evidence,Kotra Annual Report 2023,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20231027/MYX/MYX_3395671_229044.pdf,45,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_092_Kotra_Industries_Berhad.pdf,downloaded,,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20231027/MYX/MYX_3395671_229044.pdf,application/pdf,1981476,aabd4cf1e2959938c4457bfd71fa9b35bb6185b9fa7923f8f164322c062e7ff2,133,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-093,PMCK Berhad,PMCK,Health Care,Row evidence,PMCK Annual Report 2025,https://investor.pmck.com.my/misc/PMCK_Berhad-Annual_Report_2025.pdf,49,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_093_PMCK_Berhad.pdf,downloaded,,https://investor.pmck.com.my/misc/PMCK_Berhad-Annual_Report_2025.pdf,application/pdf,4560260,9f1ef754fa77c1546c4e42ac149dc12d91bb3fbac1d73cc9f1efbe6a9a45e057,154,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-094,Sunzen Group Berhad,SUNZEN,Health Care,Row evidence,Sunzen Annual Report 2024,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=25303000064506&sReportType=AR,25,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_094_Sunzen_Group_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sFileName=25303000064506&sReportType=AR,application/pdf,3264556,f4cb64e1774c52228b42d690198d63a702c2f7f547882137e759eec01d1715f0,158,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-095,Adventa Berhad,ADVENTA,Health Care,Row evidence,Adventa Annual Report 2025,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260430/MYX/MYX_3662308_252287.pdf,14,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_095_Adventa_Berhad.pdf,downloaded,,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260430/MYX/MYX_3662308_252287.pdf,application/pdf,2465578,c7f9d1ba6ef71890f6183e233fda5d1e9d6d501e67a218923b807eb5082ebc69,156,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-096,LKL International Berhad,LKL,Health Care,Row evidence,LKL Annual Report 2024,https://www.lklbeds.com/wp-content/uploads/2025/04/Annual-Report-2024.pdf,56,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_096_LKL_International_Berhad.pdf,downloaded,,https://www.lklbeds.com/wp-content/uploads/2025/04/Annual-Report-2024.pdf,application/pdf,8195852,ec6b8b1f7cadb38e5bd2c930df5594109afb9bc27325da51e2bb374e67da36f9,186,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-097,Umedic Group Berhad,UMC,Health Care,Row evidence,Umedic Annual Report 2025,https://www.umedic.com.my/wp-content/uploads/2025/11/Annual-Report-2025.pdf,66,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_097_Umedic_Group_Berhad.pdf,downloaded,,https://www.umedic.com.my/wp-content/uploads/2025/11/Annual-Report-2025.pdf,application/pdf,38366458,92c4e88625d539953410c0a97d8774c5335a93b08afe15af01c4082476f33fdb,154,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-098,DC Healthcare Holdings Berhad,DCHCARE,Health Care,Row evidence,DC Healthcare Annual Report 2025,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260513/MYX/MYX_3665599_252759.pdf,56,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_098_DC_Healthcare_Holdings_Berhad.pdf,downloaded,,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260513/MYX/MYX_3665599_252759.pdf,application/pdf,3026287,583bff606610a1c1433094a86678118a0d75365645413f83c657d5d2b20333b9,188,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-099,Hextar Healthcare Berhad,HEXCARE,Health Care,Row evidence,Hextar Healthcare Annual Report 2024,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250428/MYX/MYX_3548223_241695.pdf,75 / linked GRI 401-3 disclosure,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_099_Hextar_Healthcare_Berhad.pdf,downloaded,,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250428/MYX/MYX_3548223_241695.pdf,application/pdf,2968793,8ae1a9163b63bda4e815afcdcd8d130e114216d251e959c214b1df8108576c96,186,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-100,Careplus Group Berhad,CAREPLS,Health Care,Row evidence,Careplus Annual Report 2024,https://www.careplus.com/annual-reports/,Sustainability Statement – employee benefits,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_100_Careplus_Group_Berhad.pdf,downloaded,,https://www.careplus.com/annual-reports/,application/pdf,18554752,b52cae1ef2f73a1493addb9ffc3528b9a879462157a5b5714c12fa60a2ddd757,173,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-101,Sunway Berhad,SUNWAY,Industrial Products & Services,Row evidence,Sunway Berhad Sustainability Report 2025,https://www.sunway.com.my/wp-content/uploads/sustainability-reports/Sunway-Berhad-Sustainability-Report-2025.pdf,95,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_101_Sunway_Berhad.pdf,downloaded,,https://www.sunway.com.my/wp-content/uploads/sustainability-reports/Sunway-Berhad-Sustainability-Report-2025.pdf,application/pdf,20626848,10107d2d056fc61025f1356197c3b308fd5eb1d4bbcc3f8c55c2551176deb832,223,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-102,Press Metal Aluminium Holdings Berhad,PMETAL,Industrial Products & Services,Row evidence,Press Metal Integrated Annual Report 2025,https://www.pressmetal.com/pdf/PMetal_IAR2025.pdf,260,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_102_Press_Metal_Aluminium_Holdings_Berhad.pdf,downloaded,,https://www.pressmetal.com/pdf/PMetal_IAR2025.pdf,application/pdf,2700005,e8498f67adce6f18e4be317573df3cb2e372f315af8adb5f7f8c0d7c6a8e87db,110,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-103,PETRONAS Chemicals Group Berhad,PCHEM,Industrial Products & Services,Row evidence,PETRONAS Chemicals Group Sustainability Report 2024,https://www.petronas.com/pcg/sites/default/files/uploads/content/pdf/%5BINTERACTIVE%20PDF%5D%20PCG%20SR2024.pdf,Talent Management & Well-being,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_103_PETRONAS_Chemicals_Group_Berhad.pdf,downloaded,,https://www.petronas.com/pcg/sites/default/files/uploads/content/pdf/%5BINTERACTIVE%20PDF%5D%20PCG%20SR2024.pdf,application/pdf,11915235,6ee643c64e74c52e64559d3fdac7a3ba32fae3a8a4bcd23a40011e39b056361d,50,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-104,EITA Resources Berhad,EITA,Industrial Products & Services,Row evidence,EITA Resources Annual Report 2025,https://insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=EITA&sFileName=26023000065729&sReportType=AR,74,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_104_EITA_Resources_Berhad.pdf,downloaded,,https://insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=EITA&sFileName=26023000065729&sReportType=AR,application/pdf,4636394,f8f173afb394caa92ed8658ba0c537496630ff53773a430264ff56c2bdf676fa,229,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-105,Kelington Group Berhad,KGB,Industrial Products & Services,Row evidence,Kelington Sustainability Report 2025,https://kelington-group.com/wp-content/uploads/2026/04/Sustainability-Report-2025.pdf,106,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_105_Kelington_Group_Berhad.pdf,downloaded,,https://kelington-group.com/wp-content/uploads/2026/04/Sustainability-Report-2025.pdf,application/pdf,7973560,96bc46899220bb7cac5445321c44e417fc581c88565661e7be6496ab28c0932b,70,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-106,UMS Integration Limited,UMSINT,Industrial Products & Services,Row evidence,UMS Integration Sustainability Report 2024,https://links.sgx.com/1.0.0/corporate-announcements/QTDX7OI4ZWIXQKNT/839837_UMS%20-%20Sustainability%20Report.pdf,18,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_106_UMS_Integration_Limited.pdf,downloaded,,https://links.sgx.com/1.0.0/corporate-announcements/QTDX7OI4ZWIXQKNT/839837_UMS%20-%20Sustainability%20Report.pdf,application/pdf,1382455,fb69e4dc857c078b71ca54a7390bae40863b6aaf50c89860ea326fb4598f4184,26,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-107,Chin Hin Group Berhad,CHINHIN,Industrial Products & Services,Row evidence,Chin Hin Group Annual Report 2025,https://www.insage.com.my/Upload/Docs/CHINHIN/CHINHIN%20Annual%20Report%202025.pdf,113,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_107_Chin_Hin_Group_Berhad.pdf,downloaded,,https://www.insage.com.my/Upload/Docs/CHINHIN/CHINHIN%20Annual%20Report%202025.pdf,application/pdf,5843874,04f5712e650aeccd5dd6e7468588518232c3f9c6665715bbbc1869691d3dc48f,388,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-108,Scientex Berhad,SCIENTX,Industrial Products & Services,Row evidence,Scientex Sustainability Report 2025,https://scientex.com.my/wp-content/uploads/2025/11/SR2025.pdf,81,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_108_Scientex_Berhad.pdf,downloaded,,https://scientex.com.my/wp-content/uploads/2025/11/SR2025.pdf,application/pdf,14877593,c5c364bbc6548ad71765be46c47563dd1abbb95db013fffcbbf030d4cfa51d73,95,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-109,NationGate Holdings Berhad,NATGATE,Industrial Products & Services,Row evidence,NationGate Annual Report 2025,https://nationgate.com.my/wp-content/uploads/2026/04/NationGate-Holdings-Berhad-Annual-Report-2025.pdf,63,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_109_NationGate_Holdings_Berhad.pdf,downloaded,,https://nationgate.com.my/wp-content/uploads/2026/04/NationGate-Holdings-Berhad-Annual-Report-2025.pdf,application/pdf,3142171,80d62ead6f82beb168d0d2dbbda1c410cf014624f0732d94d1669438bfc8bf48,190,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-110,PMB Technology Berhad,PMBTECH,Industrial Products & Services,Row evidence,PMB Technology Annual Report 2023,https://pmbtechnology.com/assets/img/investorRelations/annual_Report/PMB_AR_2023_final.pdf,79,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_110_PMB_Technology_Berhad.pdf,downloaded,,https://pmbtechnology.com/assets/img/investorRelations/annual_Report/PMB_AR_2023_final.pdf,application/pdf,5271028,861500ab7784824b8e6740351575168802f02699f3333cc912b3a346e02742bb,186,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-111,Binastra Corporation Berhad,BNASTRA,Industrial Products & Services,Row evidence,Binastra Corporation Annual Report 2025,https://www.scribd.com/document/939590112/Bnastra-Ar-2025,78,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_111_Binastra_Corporation_Berhad.pdf,downloaded,,https://www.scribd.com/document/939590112/Bnastra-Ar-2025,application/pdf,4619781,dc36783130519b35d6667b89ae177a8d56ab89c0c4d288d1260bd7a1507a183b,174,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-112,Hap Seng Consolidated Berhad,HAPSENG,Industrial Products & Services,Row evidence,Hap Seng Annual Report 2024,https://www.hapseng.com.my/en/download/annualreports/consolidated/ar2024.pdf,123,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_112_Hap_Seng_Consolidated_Berhad.pdf,downloaded,,https://www.hapseng.com.my/en/download/annualreports/consolidated/ar2024.pdf,application/pdf,11332364,cd6945872539b1dd3d222df8b4701a4b17683898aa6c1bc22317e877bb6a192c,308,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-113,TMK Chemical Bhd,TMK,Industrial Products & Services,Row evidence,TMK Annual Report 2025,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260427/MYX/MYX_3659074_250959.pdf,45,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_113_TMK_Chemical_Bhd.pdf,downloaded,,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260427/MYX/MYX_3659074_250959.pdf,application/pdf,2443531,8933312ba35c1c8af0b470f5bbcd3f809ba06d9bac1a7b77a3ce9322ecd960f4,164,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-114,Hextar Global Berhad,HEXTAR,Industrial Products & Services,Row evidence,Hextar Global Annual Report 2020,https://hextargroup.com/wp-content/uploads/2022/12/HGB-AR-2020.pdf,37,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_114_Hextar_Global_Berhad.pdf,downloaded,,https://hextargroup.com/wp-content/uploads/2022/12/HGB-AR-2020.pdf,application/pdf,2372384,b748ed0e7eeb511304279076bf1f2ba7ab46f0147dbd6cefa4e2e96900bbb867,179,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-115,SAM Engineering & Equipment (M) Berhad,SAM,Industrial Products & Services,Row evidence,SAM Annual Report 2020,https://cdn1.i3investor.com/my/files/st88k/9822_SAM/annual/2020-03-31/9822_SAM_AnnualReport_2020-03-31_SAMEE-Annual%20Report%202020_-720556236.pdf,41,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_115_SAM_Engineering_Equipment_M_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/9822_SAM/annual/2020-03-31/9822_SAM_AnnualReport_2020-03-31_SAMEE-Annual%20Report%202020_-720556236.pdf,application/pdf,2838610,287869e2f689dda9074794813d98d26a68cc1e978ca9ee6cc58f0de6169740ae,188,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-116,Keck Seng (Malaysia) Berhad,KSENG,Industrial Products & Services,Row evidence,RSPO Surveillance Audit Report for Keck Seng,https://intertek-cdn.s3.amazonaws.com/www-intertek-com/dms-legacy/RSPO%20Report%20Keck%20Seng%20ASA-02%202019%20Final%20signed.pdf,Employment conditions / maternity entitlement,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_116_Keck_Seng_Malaysia_Berhad.pdf,downloaded,,https://intertek-cdn.s3.amazonaws.com/www-intertek-com/dms-legacy/RSPO%20Report%20Keck%20Seng%20ASA-02%202019%20Final%20signed.pdf,application/pdf,3036772,e415fc1454bfb19080c2a206a1d4d246efca321edd5726bd6380dbc1efee4409,97,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-117,Xin Synergy Group Berhad,XIN,Industrial Products & Services,Row evidence,Xin Synergy Annual Report 2024,https://cdn1.i3investor.com/my/files/st88k/7043_XIN/annual/2024-03-31/7043_XIN_AnnualReport_2024-03-31_XinSynergyAnnualReport2024_1928670748.pdf,19,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_117_Xin_Synergy_Group_Berhad.pdf,downloaded,,https://cdn1.i3investor.com/my/files/st88k/7043_XIN/annual/2024-03-31/7043_XIN_AnnualReport_2024-03-31_XinSynergyAnnualReport2024_1928670748.pdf,application/pdf,2834710,593a51a19f1aea7a0c33ccc44698e3b7025f9e6bb641b05e78f693a82b291b25,174,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-118,Ann Joo Resources Berhad,ANNJOO,Industrial Products & Services,Row evidence,Ann Joo Annual Report 2024,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250506/MYX/MYX_3551532_243047.pdf,67,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_118_Ann_Joo_Resources_Berhad.pdf,downloaded,,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250506/MYX/MYX_3551532_243047.pdf,application/pdf,2913467,f4a38c5abdc3d530e07d473c7312945ea918922728aa36d213cc1e69eecbbc19,95,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-119,Notion VTec Berhad,NOTION,Industrial Products & Services,Row evidence,Notion VTec Annual Report 2022,https://notionvtec.com/wp-content/themes/hello-elementor/assets/docs/230131-212908-Notion-VTec-Berhad-Annual-Report-2022.pdf,35,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_119_Notion_VTec_Berhad.pdf,downloaded,,https://notionvtec.com/wp-content/themes/hello-elementor/assets/docs/230131-212908-Notion-VTec-Berhad-Annual-Report-2022.pdf,application/pdf,1202332,e39a47b5bb6a85b1be9ac72383a2fd9c83823effacdad02e30f260925d2f2433,132,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-120,Cepatwawasan Group Berhad,CEPAT,Plantation,Row evidence,Cepatwawasan Annual Report 2024 (latest available official report),https://cepatgroup.com/wp-content/uploads/2025/04/ANNUAL-REPORT-2024.pdf,83,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_120_Cepatwawasan_Group_Berhad.pdf,downloaded,,https://cepatgroup.com/wp-content/uploads/2025/04/ANNUAL-REPORT-2024.pdf,application/pdf,2236033,c3c27b696810b1e01d14d847a86c2c966559c46f184853dc8ecade539df3998b,142,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-121,Innoprise Plantations Berhad,INNO,Plantation,Row evidence,Innoprise Plantations Annual Report 2025,https://innoprise.com.my/wp-content/uploads/2026/04/Annual-Report-2025.pdf,46,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_121_Innoprise_Plantations_Berhad.pdf,downloaded,,https://innoprise.com.my/wp-content/uploads/2026/04/Annual-Report-2025.pdf,application/pdf,17747772,9cb364f7d5f6ac17a103d328c3f080f3951b47a7937ab94bda604faa248e1287,160,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-122,Johor Plantations Group Berhad,JPG,Plantation,Row evidence,Johor Plantations Group Integrated Report 2025,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=JPG&sFileName=26106000066793&sReportType=AR,257,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_122_Johor_Plantations_Group_Berhad.pdf,downloaded,,https://www.insage.com.my/ir/cmn/downloading.aspx?sCompanyCode=JPG&sFileName=26106000066793&sReportType=AR,application/pdf,12752057,8383558f218dc3e4b564f6c7fbab421d94fdf625130290654cdead9182e3105b,141,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-123,Kretam Holdings Berhad,KRETAM,Plantation,Row evidence,Kretam Holdings Annual Report 2024,https://www.bursamalaysia.com/market_information/announcements/company_announcement/announcement_details?ann_id=3547792,Employee benefits accounting policy; exact PDF page pending QA,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_123_Kretam_Holdings_Berhad.pdf,downloaded,200,https://newsfile.moomoo.com/public/NN-PersistNoticeAttachment/7781/20260429/MYX/MYX_3660371_251327.pdf,application/pdf,2717635,09e10e661d7fc8b00f1c71baf55bd2f8b47b079b4fba606a22087690bc3ff4eb,151,2026-09-20T05:29:51Z,Substitute archive: Kretam Annual Report 2025 used because the cited 2024 Bursa attachment rejected automated retrieval; verify cited passage against the original URL during QA.
SRC-124,MHC Plantations Bhd,MHC,Plantation,Row evidence,MHC Plantations Annual Report 2024 (latest available official report),https://www.mhc.com.my/wp-content/uploads/2025/04/MHC-Annual-Report-2024.pdf,"34, 52",Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_124_MHC_Plantations_Bhd.pdf,downloaded,,https://www.mhc.com.my/wp-content/uploads/2025/04/MHC-Annual-Report-2024.pdf,application/pdf,1607059,da3f3d30772e6ec3da740de9afd6d7c406d3b1e283c2b17c6f3048116bf7d8a5,140,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-125,NPC Resources Berhad,PA,Plantation,Row evidence,NPC Resources Annual Report 2024 (latest available official report),https://www.npc.com.my/NPC%202024%20-%20Bursa.pdf,79,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_125_NPC_Resources_Berhad.pdf,downloaded,,https://www.npc.com.my/NPC%202024%20-%20Bursa.pdf,application/pdf,2114967,d046b444d039503c1395b0565250b17c2b6d6e00a1bd1bfb784c9cf03f22c3b5,152,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
SRC-126,Pinehill Pacific Berhad,CIHLDG,Plantation,Row evidence,Pinehill Pacific Annual Report 2023 (latest official report located),https://www.pinepac.com.my/pdf/2023_Pinehill-Annual-Report.pdf,18,Report evidence completed,"Official company, Bursa, or listed-company report citation",Primary,SOURCE_FILES/SRC_126_Pinehill_Pacific_Berhad.pdf,downloaded,,https://www.pinepac.com.my/pdf/2023_Pinehill-Annual-Report.pdf,application/pdf,1294084,f7bd8f9c6e9bcf77d9e7abec58f0de0aa24e3942044f44a548c5c356e4a2a245,112,2026-09-20T05:29:51Z,Existing Iteration 3 PDF validated and retained on resumed run.
