link_id,role_id,masco_code,role_title,qa_id,qa_source_id,qa_topic,question_text,relevance_rule,license_id,source_url,review_status
M251202-OQ07,M251202,251202,Information Technology Systems Architect,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251202-OQ08,M251202,251202,Information Technology Systems Architect,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ01,M251301,251301,Website Developer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ02,M251301,251301,Website Developer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ03,M251301,251301,Website Developer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ04,M251301,251301,Website Developer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ05,M251301,251301,Website Developer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ06,M251301,251301,Website Developer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ07,M251301,251301,Website Developer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251301-OQ08,M251301,251301,Website Developer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ01,M251302,251302,Internet/Intranet Developer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ02,M251302,251302,Internet/Intranet Developer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ03,M251302,251302,Internet/Intranet Developer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ04,M251302,251302,Internet/Intranet Developer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ05,M251302,251302,Internet/Intranet Developer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ06,M251302,251302,Internet/Intranet Developer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ07,M251302,251302,Internet/Intranet Developer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251302-OQ08,M251302,251302,Internet/Intranet Developer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ01,M251401,251401,Computer Programmer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ02,M251401,251401,Computer Programmer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ03,M251401,251401,Computer Programmer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ04,M251401,251401,Computer Programmer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ05,M251401,251401,Computer Programmer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ06,M251401,251401,Computer Programmer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ07,M251401,251401,Computer Programmer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251401-OQ08,M251401,251401,Computer Programmer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ01,M251402,251402,Systems Programmer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ02,M251402,251402,Systems Programmer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ03,M251402,251402,Systems Programmer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ04,M251402,251402,Systems Programmer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ05,M251402,251402,Systems Programmer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ06,M251402,251402,Systems Programmer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ07,M251402,251402,Systems Programmer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251402-OQ08,M251402,251402,Systems Programmer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ01,M251403,251403,C/C++ Programmer,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ02,M251403,251403,C/C++ Programmer,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ03,M251403,251403,C/C++ Programmer,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ04,M251403,251403,C/C++ Programmer,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ05,M251403,251403,C/C++ Programmer,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ06,M251403,251403,C/C++ Programmer,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ07,M251403,251403,C/C++ Programmer,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251403-OQ08,M251403,251403,C/C++ Programmer,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ01,M251902,251902,Information Technology Auditor,OPEN-30S-005,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a function `batches` that returns the maximum number of whole batches that can be cooked from a recipe. ```js /** It accepts two objects as arguments: the first object is the recipe for the food, while the second object is the available ingredients. Each ingredient's value is a number representing how many units there are. `batches(recipe, available)` */ // 0 batches can be made batches( { milk: 100, butter: 50, flour: 5 }, { milk: 132, butter: 48, flour: 51 } ) batches( { milk: 100, flour: 4, sugar: 10, butter: 5 }, { milk: 1288, flour: 9, sugar: 95 } ) // 1 batch can be made batches( { milk: 100, butter: 50, cheese: 10 }, { milk: 198, butter: 52, cheese: 10 } ) // 2 batches can be made batches( { milk: 2, sugar: 40, butter: 20 }, { milk: 5, sugar: 120, butter: 500 } ) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ02,M251902,251902,Information Technology Auditor,OPEN-30S-007,GITHUB-30SECONDS-INTERVIEWS,javascript,What is Big O Notation?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ03,M251902,251902,Information Technology Auditor,OPEN-30S-008,GITHUB-30SECONDS-INTERVIEWS,javascript,"Create a standalone function `bind` that is functionally equivalent to the method `Function.prototype.bind`. ```js function example() { console.log(this) } const boundExample = bind(example, { a: true }) boundExample.call({ b: true }) // logs { a: true } ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ04,M251902,251902,Information Technology Auditor,OPEN-30S-010,GITHUB-30SECONDS-INTERVIEWS,node; javascript,"How can you avoid callback hells? ```js getData(function(a) { getMoreData(a, function(b) { getMoreData(b, function(c) { getMoreData(c, function(d) { getMoreData(d, function(e) { // ... }) }) }) }) }) ```","Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ05,M251902,251902,Information Technology Auditor,OPEN-30S-011,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the purpose of callback function as an argument of `setState`?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ06,M251902,251902,Information Technology Auditor,OPEN-30S-012,GITHUB-30SECONDS-INTERVIEWS,react; javascript,Which is the preferred option between callback refs and findDOMNode()?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ07,M251902,251902,Information Technology Auditor,OPEN-30S-013,GITHUB-30SECONDS-INTERVIEWS,javascript,What is a callback? Can you show an example using one?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M251902-OQ08,M251902,251902,Information Technology Auditor,OPEN-30S-014,GITHUB-30SECONDS-INTERVIEWS,react; javascript,What is the `children` prop?,"Role-title keyword matched global Q&A topic: javascript, node, software engineering questions",MIT-30SECONDS,https://github.com/Chalarangelo/30-seconds-of-interviews/tree/da235b6185721161b7ebc413075b76dc70339ccf,human_relevance_and_currentness_review_required
M252101-OQ01,M252101,252101,Database Architect,OPEN-CONT-013,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Tell us about some memorable database performance tuning work you've done in the past. Can be from the perspective of query tuning, index strategies, data layout, etc.",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ02,M252101,252101,Database Architect,OPEN-CONT-014,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"A query runs ""slow"" -- walk us through how'd you'd approach that at a technical level (feel free to use hypothetical or real-life examples).",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ03,M252101,252101,Database Architect,OPEN-CONT-015,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does a data warehouse schema usually differ from an OLTP schema? *Why* do they differ?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ04,M252101,252101,Database Architect,OPEN-CONT-016,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,How does an index-organized table (Oracle) or table with a clustered primary key (SQL Server) differ from default tables? What *is* the default? When would you use one over the other?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ05,M252101,252101,Database Architect,OPEN-CONT-017,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,What's a bitmap index? When would you use one? What are some drawbacks? What about a bitmap join index? Which vendors provide bitmap index capabilities?,Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ06,M252101,252101,Database Architect,OPEN-CONT-018,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"Open source databases: MySQL vs Postgres, have you had experience with both? Which do you prefer? What sort of things would you use one for over the other?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
M252101-OQ07,M252101,252101,Database Architect,OPEN-CONT-019,GITHUB-CONTINUUM-INTERVIEW-QUESTIONS,Relational Databases,"An experienced DBA or database developer has just set up MySQL for the first time (with the standard, out-of-the-box configuration). What's likely to trip them up, catch them off guard, or incite incredulity?",Role-title keyword matched global Q&A topic: relational databases,CC-BY-SA-4.0-CONTINUUM,https://github.com/ContinuumIO/interview-questions/tree/a22ec7982062ce5c3bad162495452e5738ae3220,human_relevance_and_currentness_review_required
